ID,CODE,VEHICLE_CLASS
2092,2092,BUS
2094,2094,BUS
2096,2096,BUS
2098,2098,BUS
2100,2100,BUS
2102,2102,BUS
2104,2104,BUS
2106,2106,BUS
2108,2108,BUS
2110,2110,BUS
1211011,C266,NRE
2112,2112,BUS
2114,2114,BUS
2116,2116,BUS
2118,2118,BUS
1578244,C274,NRE
2120,2120,BUS
1578245,C276,NRE
2122,2122,BUS
2124,2124,BUS
2126,2126,BUS
2128,2128,BUS
2130,2130,BUS
2132,2132,BUS
2134,2134,BUS
2136,2136,BUS
2138,2138,BUS
2140,2140,BUS
2288025,C296,NRE
2142,2142,BUS
2144,2144,BUS
2288026,C300,NRE
2146,2146,BUS
2148,2148,BUS
2150,2150,BUS
2152,2152,BUS
2154,2154,BUS
2156,2156,BUS
2158,2158,BUS
2160,2160,BUS
2162,2162,BUS
2164,2164,BUS
2166,2166,BUS
2168,2168,BUS
2170,2170,BUS
3802,3802,BUS
2172,2172,BUS
2174,2174,BUS
3806,3806,BUS
2176,2176,BUS
3808,3808,BUS
2178,2178,BUS
3810,3810,BUS
2180,2180,BUS
3812,3812,BUS
2182,2182,BUS
3814,3814,BUS
2184,2184,BUS
2186,2186,BUS
2188,2188,BUS
2190,2190,BUS
2192,2192,BUS
3824,3824,BUS
2194,2194,BUS
2196,2196,BUS
2198,2198,BUS
3830,3830,BUS
1981095,T311,NRE
2200,2200,BUS
2202,2202,BUS
1981085,T235,NRE
1502,1502,BUS
1504,1504,BUS
1506,1506,BUS
1508,1508,BUS
1510,1510,BUS
1512,1512,BUS
1514,1514,BUS
1516,1516,BUS
1518,1518,BUS
1520,1520,BUS
1522,1522,BUS
1524,1524,BUS
1526,1526,BUS
1528,1528,BUS
1530,1530,BUS
1532,1532,BUS
1501,1501,BUS
1503,1503,BUS
1505,1505,BUS
1507,1507,BUS
1509,1509,BUS
1511,1511,BUS
1513,1513,BUS
1515,1515,BUS
1517,1517,BUS
1519,1519,BUS
1521,1521,BUS
1523,1523,BUS
1525,1525,BUS
1527,1527,BUS
1529,1529,BUS
1531,1531,BUS
1533,1533,BUS
1535,1535,BUS
1537,1537,BUS
1539,1539,BUS
1541,1541,BUS
1543,1543,BUS
1545,1545,BUS
1547,1547,BUS
1549,1549,BUS
1551,1551,BUS
1553,1553,BUS
1518,1518,BUS
1532,1532,BUS
1544,1544,BUS
1502,1502,BUS
1504,1504,BUS
1506,1506,BUS
1508,1508,BUS
1510,1510,BUS
1512,1512,BUS
1514,1514,BUS
1516,1516,BUS
1520,1520,BUS
1522,1522,BUS
1524,1524,BUS
1526,1526,BUS
1528,1528,BUS
1530,1530,BUS
1534,1534,BUS
1536,1536,BUS
1538,1538,BUS
1540,1540,BUS
1542,1542,BUS
1546,1546,BUS
1548,1548,BUS
1550,1550,BUS
1552,1552,BUS
1554,1554,BUS
3273063,C307,NRE
3273064,C309,NRE
3273065,C311,NRE
3273066,C306,NRE
3273067,C308,NRE
3273068,C310,NRE
3273069,C312,NRE
6182,6182,BUS
6186,6186,BUS
6190,6190,BUS
6194,6194,BUS
6198,6198,BUS
6202,6202,BUS
6206,6206,BUS
6210,6210,BUS
6214,6214,BUS
6218,6218,BUS
6222,6222,BUS
6226,6226,BUS
6230,6230,BUS
6234,6234,BUS
6129,6129,BUS
6133,6133,BUS
6137,6137,BUS
6141,6141,BUS
6145,6145,BUS
6149,6149,BUS
6153,6153,BUS
6157,6157,BUS
6161,6161,BUS
6165,6165,BUS
6169,6169,BUS
6173,6173,BUS
6177,6177,BUS
6181,6181,BUS
6185,6185,BUS
6189,6189,BUS
6193,6193,BUS
6197,6197,BUS
6201,6201,BUS
6205,6205,BUS
6209,6209,BUS
6213,6213,BUS
6217,6217,BUS
1534,1534,BUS
1536,1536,BUS
1538,1538,BUS
1540,1540,BUS
1542,1542,BUS
1544,1544,BUS
1546,1546,BUS
1548,1548,BUS
1550,1550,BUS
1552,1552,BUS
1554,1554,BUS
1501,1501,BUS
1503,1503,BUS
1505,1505,BUS
1507,1507,BUS
1509,1509,BUS
1511,1511,BUS
1513,1513,BUS
1515,1515,BUS
1517,1517,BUS
1519,1519,BUS
1521,1521,BUS
1523,1523,BUS
1525,1525,BUS
1527,1527,BUS
1529,1529,BUS
1531,1531,BUS
1533,1533,BUS
1535,1535,BUS
1537,1537,BUS
1539,1539,BUS
1541,1541,BUS
1543,1543,BUS
1545,1545,BUS
1547,1547,BUS
1549,1549,BUS
1551,1551,BUS
1553,1553,BUS
6221,6221,BUS
6225,6225,BUS
6229,6229,BUS
6233,6233,BUS
6126,6126,BUS
6130,6130,BUS
6134,6134,BUS
6138,6138,BUS
6142,6142,BUS
6146,6146,BUS
6150,6150,BUS
6154,6154,BUS
6158,6158,BUS
6162,6162,BUS
6166,6166,BUS
6170,6170,BUS
6174,6174,BUS
6178,6178,BUS
6128,6128,BUS
6132,6132,BUS
6136,6136,BUS
6140,6140,BUS
6144,6144,BUS
6148,6148,BUS
6152,6152,BUS
6156,6156,BUS
6160,6160,BUS
6164,6164,BUS
6168,6168,BUS
6172,6172,BUS
6176,6176,BUS
6184,6184,BUS
6188,6188,BUS
6192,6192,BUS
6196,6196,BUS
6200,6200,BUS
6204,6204,BUS
6208,6208,BUS
6212,6212,BUS
6216,6216,BUS
6220,6220,BUS
6224,6224,BUS
6228,6228,BUS
6232,6232,BUS
6236,6236,BUS
6127,6127,BUS
6131,6131,BUS
6135,6135,BUS
6139,6139,BUS
6143,6143,BUS
6147,6147,BUS
6151,6151,BUS
6155,6155,BUS
6159,6159,BUS
6163,6163,BUS
6167,6167,BUS
6171,6171,BUS
6175,6175,BUS
6179,6179,BUS
6183,6183,BUS
2107,2107,BUS
2109,2109,BUS
1211020,C265,NRE
2113,2113,BUS
2115,2115,BUS
2117,2117,BUS
1578246,C273,NRE
2119,2119,BUS
2121,2121,BUS
2123,2123,BUS
2125,2125,BUS
2127,2127,BUS
2129,2129,BUS
2131,2131,BUS
2133,2133,BUS
2135,2135,BUS
2137,2137,BUS
2139,2139,BUS
2141,2141,BUS
2288024,C297,NRE
2143,2143,BUS
2145,2145,BUS
2147,2147,BUS
2149,2149,BUS
2151,2151,BUS
2153,2153,BUS
2155,2155,BUS
2157,2157,BUS
2159,2159,BUS
2161,2161,BUS
2163,2163,BUS
2165,2165,BUS
2167,2167,BUS
2169,2169,BUS
3801,3801,BUS
2171,2171,BUS
2173,2173,BUS
2175,2175,BUS
3807,3807,BUS
2177,2177,BUS
3809,3809,BUS
2179,2179,BUS
3811,3811,BUS
2181,2181,BUS
2183,2183,BUS
3815,3815,BUS
2185,2185,BUS
2187,2187,BUS
2189,2189,BUS
2193,2193,BUS
2195,2195,BUS
2197,2197,BUS
3829,3829,BUS
2256,2256,BUS
1981102,T198,NRE
2258,2258,BUS
2260,2260,BUS
2262,2262,BUS
2264,2264,BUS
2266,2266,BUS
2268,2268,BUS
2270,2270,BUS
3902,3902,BUS
2272,2272,BUS
3904,3904,BUS
2274,2274,BUS
3906,3906,BUS
2276,2276,BUS
3908,3908,BUS
1981103,T218,NRE
2278,2278,BUS
3910,3910,BUS
2280,2280,BUS
3912,3912,BUS
3914,3914,BUS
2284,2284,BUS
3916,3916,BUS
2286,2286,BUS
3918,3918,BUS
2288,2288,BUS
3920,3920,BUS
2204,2204,BUS
2206,2206,BUS
1981090,T295,NRE
2208,2208,BUS
2210,2210,BUS
1981121,T324,NRE
2212,2212,BUS
3844,3844,BUS
2214,2214,BUS
3846,3846,BUS
2216,2216,BUS
3848,3848,BUS
2218,2218,BUS
3850,3850,BUS
2220,2220,BUS
2222,2222,BUS
2224,2224,BUS
2226,2226,BUS
2228,2228,BUS
2230,2230,BUS
2232,2232,BUS
2234,2234,BUS
2236,2236,BUS
2238,2238,BUS
2240,2240,BUS
3872,3872,BUS
2242,2242,BUS
2244,2244,BUS
2246,2246,BUS
2248,2248,BUS
2250,2250,BUS
2252,2252,BUS
2254,2254,BUS
2290,2290,BUS
3922,3922,BUS
2292,2292,BUS
3924,3924,BUS
2294,2294,BUS
3926,3926,BUS
1981104,T236,NRE
2296,2296,BUS
2298,2298,BUS
3930,3930,BUS
3970,3970,BUS
3972,3972,BUS
3974,3974,BUS
3976,3976,BUS
1981111,T290,NRE
1981112,T296,NRE
1211012,V84,NRE
1211013,V86,NRE
1981113,T302,NRE
1981114,T304,NRE
1211014,V92,NRE
1981115,T308,NRE
1981116,T310,NRE
1981117,T318,NRE
1981119,T320,NRE
1981120,T322,NRE
1981122,T330,NRE
1981123,T342,NRE
1981124,T346,NRE
1981105,T240,NRE
2300,2300,BUS
3932,3932,BUS
2302,2302,BUS
3934,3934,BUS
3936,3936,BUS
3938,3938,BUS
1981106,T248,NRE
3940,3940,BUS
1981107,T250,NRE
3942,3942,BUS
1981108,T252,NRE
3944,3944,BUS
3946,3946,BUS
3948,3948,BUS
3950,3950,BUS
3952,3952,BUS
3954,3954,BUS
1981109,T264,NRE
3956,3956,BUS
3958,3958,BUS
1211015,T268,NRE
3960,3960,BUS
3964,3964,BUS
3966,3966,BUS
940,940,BUS
942,942,BUS
944,944,BUS
946,946,BUS
9102,9102,BUS
948,948,BUS
9104,9104,BUS
950,950,BUS
9106,9106,BUS
952,952,BUS
9108,9108,BUS
9110,9110,BUS
9112,9112,BUS
9114,9114,BUS
9116,9116,BUS
9120,9120,BUS
9122,9122,BUS
9124,9124,BUS
9126,9126,BUS
9128,9128,BUS
9130,9130,BUS
9132,9132,BUS
9134,9134,BUS
9136,9136,BUS
9138,9138,BUS
9140,9140,BUS
9142,9142,BUS
9144,9144,BUS
9146,9146,BUS
9148,9148,BUS
9150,9150,BUS
9152,9152,BUS
9154,9154,BUS
9158,9158,BUS
9160,9160,BUS
9162,9162,BUS
9164,9164,BUS
9166,9166,BUS
9168,9168,BUS
9172,9172,BUS
9174,9174,BUS
9176,9176,BUS
9178,9178,BUS
9180,9180,BUS
9188,9188,BUS
9190,9190,BUS
9194,9194,BUS
9196,9196,BUS
9198,9198,BUS
9200,9200,BUS
9202,9202,BUS
9204,9204,BUS
9206,9206,BUS
9208,9208,BUS
9210,9210,BUS
9214,9214,BUS
9216,9216,BUS
9218,9218,BUS
2702,2702,BUS
2704,2704,BUS
2706,2706,BUS
1632,1632,BUS
1634,1634,BUS
1636,1636,BUS
1640,1640,BUS
1981110,T272,NRE
1000087,LRV102,LRV
1000088,LRV104,LRV
1000089,LRV106,LRV
1000090,LRV108,LRV
5002,5002,BUS
1000091,LRV110,LRV
5004,5004,BUS
1000092,LRV112,LRV
1000093,LRV114,LRV
5008,5008,BUS
1000094,LRV116,LRV
5010,5010,BUS
1000095,LRV118,LRV
5012,5012,BUS
1000096,LRV120,LRV
5014,5014,BUS
1000097,LRV122,LRV
5016,5016,BUS
1000098,LRV124,LRV
5018,5018,BUS
1000099,LRV126,LRV
5020,5020,BUS
1000100,LRV128,LRV
5022,5022,BUS
1000101,LRV130,LRV
5024,5024,BUS
1000102,LRV132,LRV
5026,5026,BUS
1000103,LRV134,LRV
5028,5028,BUS
1000104,LRV136,LRV
5030,5030,BUS
1000105,LRV138,LRV
5032,5032,BUS
1000106,LRV140,LRV
5034,5034,BUS
1000107,LRV142,LRV
5036,5036,BUS
5038,5038,BUS
1000109,LRV146,LRV
1000110,LRV148,LRV
5042,5042,BUS
5044,5044,BUS
5046,5046,BUS
5048,5048,BUS
5050,5050,BUS
5052,5052,BUS
5054,5054,BUS
5056,5056,BUS
5058,5058,BUS
5060,5060,BUS
5062,5062,BUS
5064,5064,BUS
5066,5066,BUS
5068,5068,BUS
5070,5070,BUS
5072,5072,BUS
5074,5074,BUS
5076,5076,BUS
5078,5078,BUS
5080,5080,BUS
5082,5082,BUS
5084,5084,BUS
5086,5086,BUS
5088,5088,BUS
5090,5090,BUS
5092,5092,BUS
5094,5094,BUS
1000111,LRV202,LRV
5096,5096,BUS
1000112,LRV204,LRV
5098,5098,BUS
1000113,LRV206,LRV
5100,5100,BUS
1000114,LRV208,LRV
5102,5102,BUS
1000115,LRV210,LRV
5104,5104,BUS
1000116,LRV212,LRV
5106,5106,BUS
1000117,LRV214,LRV
5108,5108,BUS
1000118,LRV216,LRV
5110,5110,BUS
1000119,LRV218,LRV
5112,5112,BUS
1000120,LRV220,LRV
5114,5114,BUS
1000121,LRV222,LRV
5116,5116,BUS
1000122,LRV224,LRV
5118,5118,BUS
1000123,LRV226,LRV
5120,5120,BUS
1000124,LRV228,LRV
5122,5122,BUS
1000125,LRV230,LRV
5124,5124,BUS
1000126,LRV232,LRV
5126,5126,BUS
1000127,LRV234,LRV
5128,5128,BUS
1000128,LRV236,LRV
5130,5130,BUS
1000129,LRV238,LRV
5132,5132,BUS
1000130,LRV240,LRV
5134,5134,BUS
1000131,LRV242,LRV
5136,5136,BUS
1000132,LRV244,LRV
5138,5138,BUS
1000133,LRV246,LRV
5140,5140,BUS
1000134,LRV248,LRV
5142,5142,BUS
1000135,LRV250,LRV
5144,5144,BUS
1000136,LRV252,LRV
5146,5146,BUS
5148,5148,BUS
1000138,LRV256,LRV
5150,5150,BUS
1000139,LRV258,LRV
5152,5152,BUS
5154,5154,BUS
1000141,LRV262,LRV
5156,5156,BUS
1000142,LRV264,LRV
1000143,LRV266,LRV
5160,5160,BUS
1000144,LRV268,LRV
5162,5162,BUS
1000145,LRV270,LRV
5164,5164,BUS
1000146,LRV272,LRV
5166,5166,BUS
1000147,LRV274,LRV
5168,5168,BUS
1000148,LRV276,LRV
5170,5170,BUS
1000149,LRV278,LRV
5172,5172,BUS
1000150,LRV280,LRV
5174,5174,BUS
1000151,LRV282,LRV
5176,5176,BUS
1000152,LRV284,LRV
5178,5178,BUS
1000153,LRV286,LRV
5180,5180,BUS
1000154,LRV288,LRV
5182,5182,BUS
1000155,LRV290,LRV
1922,1922,BUS
5184,5184,BUS
1000156,LRV292,LRV
5186,5186,BUS
1000157,LRV294,LRV
5188,5188,BUS
1000158,LRV296,LRV
5190,5190,BUS
1000159,LRV298,LRV
5192,5192,BUS
1000160,LRV300,LRV
1932,1932,BUS
5194,5194,BUS
1000161,LRV302,LRV
5196,5196,BUS
1000162,LRV304,LRV
5198,5198,BUS
1000163,LRV306,LRV
5200,5200,BUS
1000164,LRV308,LRV
5202,5202,BUS
1000165,LRV310,LRV
5204,5204,BUS
1000166,LRV312,LRV
5206,5206,BUS
1000167,LRV314,LRV
5208,5208,BUS
1000168,LRV316,LRV
5210,5210,BUS
1000169,LRV318,LRV
5212,5212,BUS
1000170,LRV320,LRV
5214,5214,BUS
1000171,LRV322,LRV
5216,5216,BUS
5218,5218,BUS
5220,5220,BUS
1960,1960,BUS
5222,5222,BUS
5224,5224,BUS
1964,1964,BUS
5226,5226,BUS
5228,5228,BUS
5230,5230,BUS
5232,5232,BUS
5234,5234,BUS
5236,5236,BUS
5238,5238,BUS
5240,5240,BUS
5242,5242,BUS
5244,5244,BUS
5246,5246,BUS
5248,5248,BUS
5250,5250,BUS
5252,5252,BUS
1992,1992,BUS
5254,5254,BUS
1994,1994,BUS
5256,5256,BUS
1996,1996,BUS
5258,5258,BUS
5260,5260,BUS
5262,5262,BUS
2002,2002,BUS
5264,5264,BUS
2004,2004,BUS
2006,2006,BUS
2008,2008,BUS
2010,2010,BUS
2012,2012,BUS
2014,2014,BUS
2016,2016,BUS
2018,2018,BUS
2022,2022,BUS
2024,2024,BUS
2026,2026,BUS
2028,2028,BUS
2030,2030,BUS
2034,2034,BUS
2036,2036,BUS
2038,2038,BUS
2040,2040,BUS
2042,2042,BUS
2046,2046,BUS
2048,2048,BUS
2050,2050,BUS
2052,2052,BUS
2054,2054,BUS
2056,2056,BUS
2058,2058,BUS
2060,2060,BUS
1211006,C216,NRE
2062,2062,BUS
1211007,C218,NRE
2064,2064,BUS
2066,2066,BUS
2068,2068,BUS
2070,2070,BUS
2072,2072,BUS
2074,2074,BUS
6187,6187,BUS
6191,6191,BUS
6195,6195,BUS
6199,6199,BUS
6203,6203,BUS
6207,6207,BUS
6211,6211,BUS
6215,6215,BUS
6219,6219,BUS
6223,6223,BUS
6227,6227,BUS
6231,6231,BUS
6235,6235,BUS
6180,6180,BUS
6129,6129,BUS
6133,6133,BUS
6137,6137,BUS
6141,6141,BUS
6145,6145,BUS
6149,6149,BUS
6153,6153,BUS
6157,6157,BUS
6161,6161,BUS
6165,6165,BUS
6169,6169,BUS
6173,6173,BUS
6177,6177,BUS
6181,6181,BUS
6185,6185,BUS
6189,6189,BUS
6193,6193,BUS
6197,6197,BUS
6201,6201,BUS
6205,6205,BUS
6209,6209,BUS
6213,6213,BUS
6217,6217,BUS
6221,6221,BUS
6225,6225,BUS
6229,6229,BUS
6233,6233,BUS
6126,6126,BUS
6130,6130,BUS
6134,6134,BUS
6138,6138,BUS
6142,6142,BUS
6146,6146,BUS
6150,6150,BUS
6154,6154,BUS
6158,6158,BUS
6162,6162,BUS
6166,6166,BUS
6170,6170,BUS
6174,6174,BUS
6178,6178,BUS
6182,6182,BUS
6186,6186,BUS
6194,6194,BUS
6198,6198,BUS
6202,6202,BUS
6206,6206,BUS
6210,6210,BUS
6214,6214,BUS
6218,6218,BUS
6222,6222,BUS
6226,6226,BUS
6230,6230,BUS
6234,6234,BUS
1502,1502,BUS
1506,1506,BUS
1510,1510,BUS
1514,1514,BUS
1518,1518,BUS
1522,1522,BUS
1526,1526,BUS
1530,1530,BUS
1534,1534,BUS
1538,1538,BUS
1542,1542,BUS
1546,1546,BUS
1550,1550,BUS
1554,1554,BUS
6128,6128,BUS
6132,6132,BUS
6136,6136,BUS
6140,6140,BUS
6144,6144,BUS
6148,6148,BUS
6152,6152,BUS
6156,6156,BUS
6160,6160,BUS
6164,6164,BUS
6168,6168,BUS
6172,6172,BUS
6176,6176,BUS
6180,6180,BUS
6184,6184,BUS
6188,6188,BUS
1502,1502,BUS
1506,1506,BUS
1510,1510,BUS
1514,1514,BUS
1518,1518,BUS
1522,1522,BUS
1526,1526,BUS
1530,1530,BUS
1534,1534,BUS
1538,1538,BUS
1542,1542,BUS
1546,1546,BUS
1550,1550,BUS
1554,1554,BUS
1504,1504,BUS
1508,1508,BUS
1512,1512,BUS
1516,1516,BUS
1520,1520,BUS
1524,1524,BUS
1528,1528,BUS
1532,1532,BUS
1536,1536,BUS
1540,1540,BUS
1544,1544,BUS
1548,1548,BUS
1552,1552,BUS
1503,1503,BUS
1507,1507,BUS
1511,1511,BUS
1515,1515,BUS
1519,1519,BUS
1523,1523,BUS
1527,1527,BUS
1531,1531,BUS
1535,1535,BUS
1539,1539,BUS
1543,1543,BUS
1547,1547,BUS
1551,1551,BUS
1501,1501,BUS
1505,1505,BUS
1509,1509,BUS
1513,1513,BUS
1517,1517,BUS
1521,1521,BUS
1525,1525,BUS
1529,1529,BUS
1533,1533,BUS
1537,1537,BUS
1541,1541,BUS
1545,1545,BUS
1549,1549,BUS
1553,1553,BUS
5189,5189,BUS
1000075,LRV301,LRV
1933,1933,BUS
5193,5193,BUS
1000077,LRV305,LRV
5197,5197,BUS
1000079,LRV309,LRV
5201,5201,BUS
1000081,LRV313,LRV
5205,5205,BUS
1000083,LRV317,LRV
5209,5209,BUS
1000085,LRV321,LRV
5213,5213,BUS
5217,5217,BUS
1961,1961,BUS
5221,5221,BUS
5225,5225,BUS
5229,5229,BUS
5233,5233,BUS
5237,5237,BUS
5241,5241,BUS
5245,5245,BUS
2801,2801,BUS
5249,5249,BUS
2805,2805,BUS
1993,1993,BUS
5253,5253,BUS
2809,2809,BUS
5257,5257,BUS
2813,2813,BUS
2001,2001,BUS
5261,5261,BUS
2817,2817,BUS
2005,2005,BUS
5265,5265,BUS
2821,2821,BUS
2009,2009,BUS
2825,2825,BUS
2013,2013,BUS
2829,2829,BUS
2017,2017,BUS
2833,2833,BUS
2021,2021,BUS
2837,2837,BUS
2025,2025,BUS
2841,2841,BUS
2029,2029,BUS
2845,2845,BUS
2033,2033,BUS
2849,2849,BUS
2037,2037,BUS
2853,2853,BUS
2041,2041,BUS
2857,2857,BUS
2045,2045,BUS
2861,2861,BUS
2049,2049,BUS
2865,2865,BUS
2053,2053,BUS
2869,2869,BUS
2057,2057,BUS
2873,2873,BUS
2061,2061,BUS
2877,2877,BUS
2065,2065,BUS
2881,2881,BUS
2069,2069,BUS
2885,2885,BUS
2073,2073,BUS
2077,2077,BUS
2081,2081,BUS
2085,2085,BUS
2089,2089,BUS
2093,2093,BUS
2097,2097,BUS
2101,2101,BUS
2105,2105,BUS
2109,2109,BUS
2113,2113,BUS
1211020,C265,Default
2117,2117,BUS
2121,2121,BUS
1578246,C273,Default
2125,2125,BUS
1981126,C277,Default
2129,2129,BUS
2133,2133,BUS
2137,2137,BUS
2141,2141,BUS
2145,2145,BUS
2288024,C297,Default
2149,2149,BUS
2153,2153,BUS
2157,2157,BUS
2161,2161,BUS
3425683,C313,NRE
2165,2165,BUS
2169,2169,BUS
3801,3801,BUS
2173,2173,BUS
2177,2177,BUS
3809,3809,BUS
2181,2181,BUS
3813,3813,BUS
2185,2185,BUS
2189,2189,BUS
2193,2193,BUS
2197,2197,BUS
3829,3829,BUS
2201,2201,BUS
3833,3833,BUS
2205,2205,BUS
2209,2209,BUS
2213,2213,BUS
3845,3845,BUS
1401,1401,BUS
2217,2217,BUS
3849,3849,BUS
2221,2221,BUS
1409,1409,BUS
2225,2225,BUS
2233,2233,BUS
2237,2237,BUS
2241,2241,BUS
2245,2245,BUS
2249,2249,BUS
2812,2812,BUS
5260,5260,BUS
2816,2816,BUS
2004,2004,BUS
5264,5264,BUS
2820,2820,BUS
2008,2008,BUS
2824,2824,BUS
2012,2012,BUS
2828,2828,BUS
2016,2016,BUS
2832,2832,BUS
2020,2020,BUS
2836,2836,BUS
2024,2024,BUS
2840,2840,BUS
6192,6192,BUS
6196,6196,BUS
6200,6200,BUS
6204,6204,BUS
6208,6208,BUS
6212,6212,BUS
6216,6216,BUS
6220,6220,BUS
6224,6224,BUS
6228,6228,BUS
6232,6232,BUS
6236,6236,BUS
1504,1504,BUS
1508,1508,BUS
1512,1512,BUS
1516,1516,BUS
1520,1520,BUS
1524,1524,BUS
1528,1528,BUS
1532,1532,BUS
1536,1536,BUS
1540,1540,BUS
1544,1544,BUS
1548,1548,BUS
1552,1552,BUS
1501,1501,BUS
1505,1505,BUS
1509,1509,BUS
1513,1513,BUS
1517,1517,BUS
1521,1521,BUS
1525,1525,BUS
1529,1529,BUS
1537,1537,BUS
1541,1541,BUS
1545,1545,BUS
1549,1549,BUS
6127,6127,BUS
6131,6131,BUS
6135,6135,BUS
6139,6139,BUS
6143,6143,BUS
6147,6147,BUS
6151,6151,BUS
6155,6155,BUS
6159,6159,BUS
6163,6163,BUS
6167,6167,BUS
6171,6171,BUS
6175,6175,BUS
6179,6179,BUS
6183,6183,BUS
6187,6187,BUS
6191,6191,BUS
6195,6195,BUS
6199,6199,BUS
6203,6203,BUS
6207,6207,BUS
6211,6211,BUS
6215,6215,BUS
6219,6219,BUS
6223,6223,BUS
6227,6227,BUS
6231,6231,BUS
6235,6235,BUS
1503,1503,BUS
1507,1507,BUS
1511,1511,BUS
1515,1515,BUS
1519,1519,BUS
1523,1523,BUS
1527,1527,BUS
1531,1531,BUS
1535,1535,BUS
1539,1539,BUS
1543,1543,BUS
1547,1547,BUS
1551,1551,BUS
6190,6190,BUS
1533,1533,BUS
1553,1553,BUS
2028,2028,BUS
2844,2844,BUS
2032,2032,BUS
2848,2848,BUS
2036,2036,BUS
2040,2040,BUS
2856,2856,BUS
2044,2044,BUS
2860,2860,BUS
2048,2048,BUS
2864,2864,BUS
2052,2052,BUS
2868,2868,BUS
2056,2056,BUS
2872,2872,BUS
2060,2060,BUS
2876,2876,BUS
1981102,T198,Default
1981103,T218,Default
1981107,T250,Default
1981111,T290,Default
1211013,V86,Default
1981113,T302,Default
1981116,T310,Default
1981117,T318,Default
1981120,T322,Default
1981122,T330,Default
1981123,T342,Default
1981086,T271,Default
1981092,T303,Default
1024764,V91,Default
1981093,T307,Default
1981097,V107,Default
1981099,T331,Default
1981100,T339,Default
1981124,T346,Default
1981127,T209,Default
1981089,T289,Default
1981091,T297,Default
1211021,V85,Default
1981094,T309,Default
1981096,T321,Default
1981101,T345,Default
1211016,C211,Default
1211017,C215,Default
1211019,C235,Default
1578247,C275,Default
1981104,T236,Default
1981105,T240,Default
1981106,T248,Default
1981108,T252,Default
1981109,T264,Default
1981112,T296,Default
1981114,T304,Default
1981115,T308,Default
1981119,T320,Default
1211007,C218,Default
1211008,C234,Default
1981083,C192,Default
1211006,C216,Default
2064,2064,BUS
2880,2880,BUS
2068,2068,BUS
2884,2884,BUS
2072,2072,BUS
2076,2076,BUS
2080,2080,BUS
2084,2084,BUS
1211009,C236,Default
2088,2088,BUS
2092,2092,BUS
1211010,C244,Default
2096,2096,BUS
2100,2100,BUS
2104,2104,BUS
2108,2108,BUS
2112,2112,BUS
2116,2116,BUS
2124,2124,BUS
1578245,C276,Default
2128,2128,BUS
2132,2132,BUS
2136,2136,BUS
2140,2140,BUS
2144,2144,BUS
2288025,C296,Default
2148,2148,BUS
2288026,C300,Default
2152,2152,BUS
2156,2156,BUS
2160,2160,BUS
2164,2164,BUS
2168,2168,BUS
2172,2172,BUS
2176,2176,BUS
3808,3808,BUS
2180,2180,BUS
3812,3812,BUS
2184,2184,BUS
2188,2188,BUS
2192,2192,BUS
3824,3824,BUS
2196,2196,BUS
2200,2200,BUS
2204,2204,BUS
2208,2208,BUS
2212,2212,BUS
3844,3844,BUS
2216,2216,BUS
3848,3848,BUS
1404,1404,BUS
2220,2220,BUS
1408,1408,BUS
1000118,LRV216,LRV
5108,5108,BUS
1000120,LRV220,LRV
5112,5112,BUS
9188,9188,BUS
1000122,LRV224,LRV
5116,5116,BUS
1000124,LRV228,LRV
5120,5120,BUS
9196,9196,BUS
1000126,LRV232,LRV
5124,5124,BUS
9200,9200,BUS
1000128,LRV236,LRV
5128,5128,BUS
9204,9204,BUS
1000130,LRV240,LRV
5132,5132,BUS
9208,9208,BUS
1000132,LRV244,LRV
5136,5136,BUS
1000134,LRV248,LRV
5140,5140,BUS
9216,9216,BUS
1000136,LRV252,LRV
5144,5144,BUS
1000138,LRV256,LRV
5148,5148,BUS
2704,2704,BUS
1000140,LRV260,LRV
5152,5152,BUS
1000142,LRV264,LRV
5156,5156,BUS
1000144,LRV268,LRV
5160,5160,BUS
1000146,LRV272,LRV
5164,5164,BUS
1000148,LRV276,LRV
5168,5168,BUS
1000150,LRV280,LRV
5172,5172,BUS
1000152,LRV284,LRV
5176,5176,BUS
1000154,LRV288,LRV
5180,5180,BUS
1000156,LRV292,LRV
5184,5184,BUS
1000158,LRV296,LRV
5188,5188,BUS
1000160,LRV300,LRV
1932,1932,BUS
5192,5192,BUS
1000162,LRV304,LRV
5196,5196,BUS
1000164,LRV308,LRV
5200,5200,BUS
1000166,LRV312,LRV
5204,5204,BUS
1000168,LRV316,LRV
5208,5208,BUS
1000170,LRV320,LRV
5212,5212,BUS
5216,5216,BUS
1960,1960,BUS
5220,5220,BUS
1964,1964,BUS
5224,5224,BUS
5228,5228,BUS
5232,5232,BUS
5240,5240,BUS
5248,5248,BUS
1992,1992,BUS
5252,5252,BUS
2808,2808,BUS
5256,5256,BUS
1602,1602,BUS
1606,1606,BUS
1610,1610,BUS
1614,1614,BUS
1618,1618,BUS
1622,1622,BUS
1626,1626,BUS
1630,1630,BUS
1633,1633,BUS
1641,1641,BUS
1000000,LRV101,LRV
1000002,LRV105,LRV
1000004,LRV109,LRV
5001,5001,BUS
1000006,LRV113,LRV
5005,5005,BUS
1000008,LRV117,LRV
5009,5009,BUS
1000010,LRV121,LRV
5013,5013,BUS
1000012,LRV125,LRV
941,941,BUS
5017,5017,BUS
