"Date","TimeVideo","updateLat","updateLon","Description","Route","direction","Vehicle","Passenger_Count"
2016-05-31,20:23:00,44.9625547,-93.2931056,"With fixed objects",2,"Terminal","1561",2
2017-07-19,06:21:00,44.8845419,-93.2875466,"With fixed objects",18,"Eastbound","7116",NA
2017-04-02,09:49:00,44.8365877,-93.8591895,"With fixed objects",6,NA,"7123",0
2017-06-09,17:49:00,44.9250289,-93.2843914,"With fixed objects",18,"Northbound","7120",NA
2018-02-15,14:27:00,44.96269,-93.24683,"Falls boarding",2,"Westbound","1715",20
2017-11-18,17:24:00,44.93085,-93.32911,"Falls boarding",6,"Southbound","1444",15
2018-02-06,23:04:00,44.94795,-93.10523,"Falls boarding",21,"Eastbound","7217",NA
2017-12-14,23:22:00,44.96286,-93.2779,"Falls boarding",18,"Southbound","7228",8
2018-02-02,12:36:00,44.94648,-93.11278,"Passenger falls or injuries on/near lift",21,"Eastbound","1567",NA
2018-01-31,12:22:00,44.94842,-93.23432,"Falls alighting - front door",21,"Eastbound","1562",1
2017-08-03,11:24:00,45.004208,-93.2362635,"Limited Mobility device tips, securement issue, seat belt issue, or occupants fall ",4,"Northbound","1724",5
2016-08-17,12:09:00,44.9379851,-93.2779708,"Passenger falls out of mobility device",18,"Southbound","7219",7
2017-10-24,14:13:00,44.9484,-93.29278,"Falls not otherwise classified",21,"Westbound","1551",NA
2018-04-28,13:18:00,44.97921,-93.27033,"Falls not otherwise classified",11,"Southbound","7329",10
2018-02-04,20:48:00,44.91444,-93.32907,"Falls not otherwise classified",6,"Southbound","1558",5
2017-07-03,21:13:00,44.9496345,-93.276618,"Falls not otherwise classified",18,"Northbound","7331",15
2018-01-20,13:33:00,44.97931,-93.27317,"Falls, bumps, etc. - bus starting",17,"Southbound","7224",NA
2017-05-21,13:25:00,44.9669,-93.2880188,"Falls, bumps, etc. - bus starting",6,"Northbound","7119",12
2018-02-09,17:58:00,44.97781,-93.27485,"Falls, bumps, etc. - bus starting",11,"Northbound","7332",NA
2017-02-16,00:56:00,44.9463741,-93.2781779,"Falls, bumps, etc. - bus starting",2,"Eastbound","1726",NA
2017-04-03,12:55:00,44.9265827,-93.2780069,"Falls, bumps, etc. - bus stopping",18,NA,"7118",30
2016-06-24,16:01:00,44.9483466,-93.254603,"Falls, bumps, etc. - bus stopping",21,"Westbound","1719",25
2018-01-26,19:35:00,44.97769,-93.275,"Falls, bumps, etc. - bus stopping",6,"Northbound","7224",NA
2016-08-05,18:38:00,45.0425958,-93.2465509,"Falls, bumps, etc. - bus turning at curves or corners",11,"Southbound","7128",10
2017-12-06,20:42:00,44.92263,-93.40434,"Falls, bumps, etc. - bus running straight",612,"Westbound","1551",5
2016-06-22,17:30:00,44.9574554,-93.2954735,"On board accidents not otherwise classified",17,"Southbound","7229",20
2017-02-12,17:09:00,45.0424255,-93.2469259,"On board accidents not otherwise classified",11,"Terminal","1553",NA
2017-05-05,14:24:00,44.9647268,-93.2778075,"Incidents not otherwise classified",17,"Southbound","7152",NA
2018-04-05,16:12:00,45.02601,-93.30843,"Vehicle turns right in front of bus (includes bus standing/leaving nearside zone)",19,"Southbound","1648",NA
2018-02-28,07:19:00,44.89816,-93.24255,"Sideswipe - bus passing other vehicle (moving/standing/double parked)",22,"Northbound","1122",2
2017-06-09,16:16:00,44.9801411,-93.2673997,"Sideswipe - bus passing other vehicle (moving/standing/double parked)",780,"Westbound","60031",15
2016-10-04,12:04:00,44.9480703,-93.2627548,"Sideswipe - other vehicle passing bus (bus standing/moving in traffic)",5,"Southbound","1114",20
2016-08-02,17:44:00,44.9734069,-93.2794495,"Collision - other vehicle cutting into bus (except #11)",854,"Eastbound","3433",0
2016-07-14,08:11:00,45.0840855,-93.3409746,"Collision - other vehicle pulling to/from curb or driveway",723,"Northbound","1662",11
2017-01-03,11:05:00,45.069346,-93.3237954,"Collision - other vehicle pulling to/from curb or driveway",724,"Westbound","1122",20
2016-06-20,16:30:00,45.0637257,-93.1862702,"Collision on, entering or exiting a bus shoulder lane",250,"Northbound","1648",40
2016-07-09,12:20:00,45.0495853,-93.2915677,"All other collisions by bus and vehicle between intersections",22,"Southbound","1114",10
2017-12-05,17:06:00,44.97796,-93.27406,"Bus hits vehicle (includes bus backing or rolling back, except #46)",5,NA,"1655",30
2017-03-28,12:56:00,44.9762455,-93.2676455,"Vehicle hit bus (except #28) (includes vehicle backing or rolling back)",724,"Eastbound","1438",3
2016-12-06,11:20:00,45.0239187,-93.2847577,"Vehicle hit bus (except #28) (includes vehicle backing or rolling back)",5,"Pull-In","1646",0
2017-08-23,22:51:00,45.0763892,-93.3106234,"Vehicle hit bus (except #28) (includes vehicle backing or rolling back)",5,"Northbound","1659",NA
2016-07-28,21:45:00,44.9833853,-93.2738165,"Bus pulling into zone hits standing vehicle",14,"Southbound","1546",6
2017-01-07,21:30:00,45.0076462,-93.2942948,"Vehicle hits bus standing in zone (except #11)",5,"Northbound","3446",10
2016-08-06,17:24:00,44.9676339,-93.2472435,"Vehicle hits bus standing in zone (except #11)",22,"Northbound","1660",10
2017-01-10,17:15:00,45.0693823,-93.3359456,"Vehicle hits bus standing in zone (except #11)",760,"Northbound","3447",112
2016-06-30,08:11:00,45.0368772,-93.2933674,"With fixed objects",22,"Northbound","1646",20
2016-08-25,10:58:00,44.9726743,-93.2653886,"With fixed objects",5,"Eastbound","1437",40
2017-03-02,12:17:00,45.0933986,-93.3801421,"With fixed objects",724,"Terminal","1541",0
2016-09-28,17:36:00,44.9728265,-93.2714657,"With fixed objects",852,"Terminal","1656",0
2017-03-23,14:18:00,44.9722847,-93.2595031,"Falls boarding",19,"Eastbound","1539",NA
2017-09-09,13:25:00,44.9464383,-93.247357,"Falls boarding",22,"Northbound","1662",NA
2017-05-08,15:45:00,44.9798626,-93.2666079,"Falls boarding",250,"Southbound","1126",15
2016-10-04,12:45:00,44.9750876,-93.2676312,"Passenger falls or injuries on/near lift",19,"Westbound","1439",10
2016-06-29,17:33:00,44.9780446,-93.2722052,"Passenger falls or injuries on/near lift",721,"Southbound","1544",8
2016-10-01,15:40:00,44.9768689,-93.2753845,"Passenger falls or injuries on/near lift",5,"Southbound","3211",20
2016-09-06,23:48:00,44.9464403,-93.2524501,"Struck by doors - boarding",14,"Northbound","1438",3
2016-06-22,15:03:00,45.0593274,-93.316909,"Falls alighting - front door",5,"Terminal","1541",0
2017-02-25,15:15:00,45.0130093,-93.2942918,"Falls alighting - front door",5,"Northbound","3433",30
2016-07-25,20:15:00,45.0058216,-93.2937927,"Falls alighting - front door",5,"Northbound","1657",NA
2017-02-04,13:35:00,45.0147414,-93.3083209,"Limited Mobility device tips, securement issue, seat belt issue, or occupants fall ",19,NA,"1438",20
2016-11-05,15:44:00,45.0538458,-93.3234302,"Limited Mobility device tips, securement issue, seat belt issue, or occupants fall ",19,"Southbound","1544",10
2017-08-15,07:12:00,44.968762,-93.2624826,"Passenger falls out of mobility device",5,"Northbound","1662",NA
2018-03-27,17:58:00,45.0112,-93.29429,"Passenger falls out of mobility device",5,"Northbound","1113",NA
2016-11-15,16:26:00,44.9841707,-93.2835715,"Falls, bumps, etc. - bus starting",22,"Southbound","1126",20
2016-09-26,10:37:00,44.976249,-93.2737836,"Falls, bumps, etc. - bus stopping",19,"Southbound","1121",10
2017-04-20,09:48:00,45.0909041,-93.3498502,"Falls, bumps, etc. - bus stopping",724,"Northbound","1542",5
2016-05-20,13:58:00,44.9766409,-93.2747055,"Falls, bumps, etc. - bus stopping",19,NA,"1119",20
2017-01-26,12:18:00,45.0594723,-93.3203313,"Falls, bumps, etc. - bus stopping",22,NA,"1114",NA
2016-06-16,21:32:00,45.0796601,-93.3560051,"Falls, bumps, etc. - bus stopping",724,"Southbound","1540",NA
2018-03-22,19:39:00,45.09447,-93.37735,"Falls, bumps, etc. - bus stopping",724,"Southbound","1543",3
2017-01-05,00:40:00,44.8974689,-93.2627473,"Falls, bumps, etc. - bus stopping",5,"Southbound","1546",6
2016-06-03,08:45:00,44.9400396,-93.2474028,"Falls, bumps, etc. - bus turning at curves or corners",22,"Southbound","1545",4
2016-11-04,13:20:00,45.0625296,-93.313053,"On board accidents not otherwise classified",722,"Terminal","1116",20
2017-08-03,16:34:00,45.0189744,-93.2825058,"Injuries or property damage caused by other passengers or thrown missles",852,"Northbound","1123",NA
2017-09-30,16:18:00,44.97258,-93.27795,"Right turn - other vehicle from rear",18,"Northbound","1790",NA
2016-07-19,16:54:00,44.9735346,-93.2730117,"Sideswipe - bus passing other vehicle (moving/standing/double parked)",758,"Southbound","7342",NA
2017-01-03,19:48:00,44.9756944,-93.1415364,"Sideswipe - bus passing other vehicle (moving/standing/double parked)",3,"Garage","3310",3
2017-06-26,11:53:00,44.9797389,-93.2680303,"Sideswipe - other vehicle passing bus (bus standing/moving in traffic)",7,"Westbound","1763",4
2016-08-15,14:03:00,44.9394021,-93.2625233,"Sideswipe - other vehicle passing bus (bus standing/moving in traffic)",5,"Northbound","1308",15
2017-08-19,11:47:00,45.0015323,-93.2951141,"Sideswipe - other vehicle passing bus (bus standing/moving in traffic)",30,"Westbound","1503",1
2016-11-02,16:58:00,44.975495,-93.2680374,"Sideswipe - other vehicle passing bus (bus standing/moving in traffic)",755,"Eastbound","1300",2
2017-08-19,17:45:00,45.0015508,-93.2970864,"Sideswipe - other vehicle passing bus (bus standing/moving in traffic)",30,"Westbound","7200",3
2016-10-18,18:07:00,45.0543414,-93.1878451,"Collision on, entering or exiting a bus shoulder lane",250,"Northbound","3308",26
2018-01-08,17:25:00,44.9755,-93.26945,"Bus hits vehicle (includes bus backing or rolling back, except #46)",19,"Northbound","1426",20
2017-11-30,19:48:00,44.97743,-93.27618,"Bus hits vehicle (includes bus backing or rolling back, except #46)",5,"Eastbound","1714",20
2018-04-11,19:46:00,44.95934,-93.26273,"Vehicle hit bus (except #28) (includes vehicle backing or rolling back)",5,"Southbound","1757",NA
2016-06-30,20:37:00,45.0156806,-93.2474346,"Bus pulling into zone hits standing vehicle",10,"Southbound","7342",0
2017-06-12,09:40:00,44.9992235,-93.2906161,"Vehicle hits bus standing in zone (except #11)",14,"Westbound","1632",10
2017-12-30,19:28:00,44.99145,-93.31029,"Right mirror - glass breakage only",7,"Eastbound","1762",2
2016-10-02,18:21:00,44.9782628,-93.2780613,"Sideswipes between intersections",9,"Eastbound","1624",8
2016-12-01,19:49:00,44.8971667,-93.2230144,"At terminals (except #46)",7,"Terminal","1644",1
2016-07-08,12:39:00,44.9465098,-93.1020467,"With fixed objects",61,"Westbound","1515",0
2016-07-20,22:02:00,44.9469257,-93.2880215,"With fixed objects",4,"Northbound","1636",1
2017-07-08,18:27:00,44.9751417,-93.2708659,"Passenger falls or injuries on/near lift",9,"Eastbound","1623",14
2018-03-23,22:16:00,44.98573,-93.28589,"Falls alighting - rear door (manual)",10,"Pull-in","7203",1
2017-05-26,14:54:00,44.9895989,-93.2525275,"Falls, bumps, etc. - bus stopping",10,"Northbound","1426",45
2017-05-28,12:59:00,45.0052837,-93.2956452,"Falls, bumps, etc. - bus stopping",5,"Southbound","1515",7
2018-03-03,21:57:00,44.9774,-93.11103,"Falls, bumps, etc. - bus stopping",3,"Westbound","1707",NA
2017-12-02,14:49:00,44.9486,-93.28816,"Falls, bumps, etc. - bus turning at curves or corners",4,"Southbound","1759",15
2017-12-10,16:54:00,44.96976,-93.3554,"Falls, bumps, etc. - bus turning at curves or corners",645,"Eastbound","1766",15
2017-10-15,16:11:00,44.98306,-93.26001,"Falls, bumps, etc. - bus turning at curves or corners",10,"Southbound","7201",NA
2018-05-05,11:31:00,45.0626,-93.24744,"Incidents not otherwise classified",10,"Northbound","7342",2
2016-12-15,20:48:00,44.9406849,-93.1669533,"Straight across - other vehicle from right",84,"Northbound","1163",2
2016-11-04,16:36:00,44.9202436,-93.1670593,"Right turn - other vehicle from right",921,"Southbound","8010",12
2017-05-03,13:26:00,44.9610669,-93.1670841,"Sideswipe - bus passing other vehicle (moving/standing/double parked)",921,"Southbound","8007",NA
2017-08-04,08:45:00,44.9625559,-93.262482,"Sideswipe - other vehicle passing bus (bus standing/moving in traffic)",5,"Northbound","1414",10
2016-10-03,09:42:00,44.9023655,-93.2026326,"Sideswipe - other vehicle passing bus (bus standing/moving in traffic)",515,"Terminal","1271",0
2017-04-12,16:32:00,44.9621479,-93.2625491,"Sideswipe - other vehicle passing bus (bus standing/moving in traffic)",5,"Northbound","1227",65
2017-11-15,07:24:00,44.98049,-93.23569,"Collision - other vehicle cutting into bus (except #11)",134,"Pull-Out","1152",0
2016-10-11,16:28:00,44.9777937,-93.2621468,"Collision - other vehicle cutting into bus (except #11)",467,"Southbound","60201",NA
2017-05-11,18:20:00,44.975335,-93.2685523,"Collision - other vehicle cutting into bus (except #11)",22,"Northbound","1751",10
2018-03-17,19:40:00,44.9484187,-93.2638709,"Collision - other vehicle cutting into bus (except #11)",21,"Eastbound","7125",12
2017-08-27,13:00:00,45.003462,-93.1665651,"Collision on, entering or exiting a bus shoulder lane",921,"Southbound","8006",NA
2017-09-11,17:10:00,44.948354,-93.2621486,"Bus hits vehicle (includes bus backing or rolling back, except #46)",5,"Westbound","1271",NA
2017-09-01,18:24:00,44.9799552,-93.1671444,"Vehicle hit bus (except #28) (includes vehicle backing or rolling back)",921,"Southbound","8002",12
2017-09-01,18:24:00,44.9794725,-93.1671554,"Vehicle hit bus (except #28) (includes vehicle backing or rolling back)",921,"Southbound","8002",12
2017-01-17,07:51:00,44.9719873,-93.2726045,"Bus pulling away from zone hits or is hit by moving vehicle (except #11)",597,"Northbound","3352",2
2017-09-06,05:35:00,44.9828449,-93.2450624,"Vehicle hits bus standing in zone (except #11)",6,"Northbound","1274",2
2017-01-11,12:47:00,44.9749031,-93.2802752,"Vehicle hits bus standing in zone (except #11)",6,"Southbound","1228",NA
2017-09-29,14:45:00,44.97506,-93.2648,"Vehicle hits bus standing in zone (except #11)",146,"Eastbound","1671",NA
2017-05-24,13:13:00,44.9773995,-93.2760176,"Vehicle hits bus standing in zone (except #11)",22,"Eastbound","1263",15
2017-06-19,09:07:00,44.9486175,-93.2882176,"Vehicle hits bus standing in zone (except #11)",4,"Southbound","1409",5
2016-07-22,11:14:00,44.9500289,-93.2982026,"Vehicle hits bus standing in zone (except #11)",6,"Southbound","1754",8
2018-05-02,17:24:00,44.9103,-93.26269,"Vehicle hits bus standing in zone (except #11)",14,"Southbound","1220",NA
2017-07-27,20:23:00,45.0127246,-93.2881179,"Vehicle hits bus standing in zone (except #11)",22,"Southbound","1431",15
2017-05-10,17:57:00,44.9557706,-93.2473563,"Right mirror - glass breakage only",22,"Northbound","1751",18
2017-06-09,16:33:00,44.9708208,-93.2684076,"At terminals (except #46)",587,"Terminal","1267",0
2016-12-01,19:49:00,44.8966766,-93.222827,"At terminals (except #46)",7,"Terminal","1159",0
2017-06-06,14:15:00,44.91389,-93.1472671,"With fixed objects",54,"Westbound","1268",27
2016-11-01,14:43:00,44.9619084,-93.2920157,"With fixed objects",114,"Southbound","3352",10
2016-10-14,08:14:00,44.8628336,-93.2432326,"Other collisions not otherwise classified",553,"Pull-Out","1701",NA
2017-02-26,09:13:00,45.0126084,-93.168445,"Falls boarding",921,"Southbound","8008",3
2017-08-31,15:19:00,44.8600033,-93.2505009,"Falls boarding",515,"Westbound","1260",3
2017-01-05,17:40:00,44.8752044,-93.2680552,"Falls boarding",553,"Southbound","1224",5
2017-10-19,17:06:00,44.96278,-93.25292,"Passenger falls or injuries on/near lift",14,"Westbound","1674",10
2017-03-07,23:04:00,44.9460162,-93.1670359,"Limited Mobility device tips, securement issue, seat belt issue, or occupants fall ",921,"Southbound","8000",6
2017-08-04,20:58:00,44.9492879,-93.0892889,"Struck by front doors alighting",54,"Eastbound","1275",0
2017-08-05,10:10:00,44.9921513,-93.1665346,"Struck by doors not otherwise classified (except #66)  DELETE THIS",921,"Northbound","8005",NA
2016-11-07,09:43:00,44.8798828,-93.3215259,"Falls, bumps, etc. - bus starting",6,"Southbound","1703",3
2018-03-24,16:21:00,44.98043,-93.27146,"Falls, bumps, etc. - bus starting",6,"Northbound","1701",NA
2017-04-03,18:11:00,44.9413199,-93.1669261,"Falls, bumps, etc. - bus stopping",921,"Northbound","8011",NA
2017-01-26,15:13:00,45.0047296,-93.2940692,"Falls, bumps, etc. - bus stopping",5,"Northbound","1253",NA
2016-09-30,22:54:00,44.9768902,-93.2267488,"Falls, bumps, etc. - bus stopping",6,"Southbound","1668",12
2017-02-25,16:44:00,44.9111174,-93.3086676,"Falls, bumps, etc. - bus turning at curves or corners",4,"Northbound","1222",5
2017-11-18,20:10:00,45.07668,-93.31053,"Falls, bumps, etc. - bus turning at curves or corners",4,"Northbound","1647",15
2017-12-10,23:26:00,44.94929,-93.26155,"Falls, bumps, etc. - bus turning at curves or corners",5,"Southbound","1666",NA
2017-06-13,13:25:00,44.9993877,-93.2992973,"Falls, bumps, etc. - bus running straight",14,"Northbound","1751",NA
2017-04-15,19:27:00,44.9700037,-93.2472121,"Falls, bumps, etc. - bus running straight",22,"Northbound","1413",10
2017-12-30,16:44:00,44.9774,-93.27602,"On board accidents not otherwise classified",5,"Southbound","3367",NA
2017-07-16,21:37:00,44.977021,-93.272834,"On board accidents not otherwise classified",5,"Northbound","1670",25
2017-05-15,17:28:00,44.8336318,-93.2887693,"Falls - approaching to board or after alighting (bus not contacted)",535,"Southbound","3350",NA
2018-03-12,15:48:00,44.9822,-93.24319,"Straight across - other vehicle from right",288,"Northbound","6108",45
2017-04-17,15:12:00,44.95115,-93.0871145,"Left turn - other vehicle from ahead",3,"Southbound","3230",0
2017-08-22,17:58:00,44.9399407,-93.1468213,"Vehicle turns right in front of bus (includes bus standing/leaving nearside zone)",63,"Eastbound","7141",15
2017-05-12,16:01:00,45.0100501,-93.1614157,"Collision on, entering or exiting a bus shoulder lane",NA,"Eastbound","1102",0
